unit  language  isced11  geo\time  2019  2018  2017  2016  2015  2014  2013  2012
NR  ITA  ED34  UK  13048.4  12666.7  13255  8200 : : : :
NR  ITA  ED35  AT  14667  15197  15535  15774  16482  17284  17390  19033
NR  ITA  ED35  BE  10  11  27  25  23  13  12 :
NR  ITA  ED35  BE_FRA  1  11  1  4  11  13  12 :
NR  ITA  ED35  BE_VLA  9  0  26  21  12  0  0 :
NR  ITA  ED35  BG  1053  1304  1083  1243  1302  1259  1379 :
NR  ITA  ED35  CY  0  0  0  0  0  0  0 :
NR  ITA  ED35  CZ  639  573  536  558  508  460  433 :
NR  ITA  ED35  DE  197  180.8  232.6  394.9  232.5  220.7  445  558.4
NR  ITA  ED35  DK  :  :  :  : :  :  :  0
NR  ITA  ED35  EE  0  0  12  28  38  86  94 :
NR  ITA  ED35  EL  0  0  0  0  0  134  0 :
NR  ITA  ED35  ES  0  0  0  0  0  33  3 :
NR  ITA  ED35  EU27_2020  48749  50122.8  50670.6  52822.9  53104  54645.7  56190 :
NR  ITA  ED35  FI  29  44  67  84  110  131  154 :
NR  ITA  ED35  FR  11592  11681  11700  11764  11304  11833  12256 :
NR  ITA  ED35  HR  9441  10115  10435  11224  12399  12219  12028  11717
NR  ITA  ED35  HU  191  50  20  26  51  100  195  326
NR  ITA  ED35  IE : : : : : :  :  802
NR  ITA  ED35  IS  1  1  1  1  3  2  3 :
NR  ITA  ED35  IT  0  :  0  0  0  0  0 :
NR  ITA  ED35  LI  0  :  :  :  :  : : :
NR  ITA  ED35  LT  0  0  0  0  0  0  0 :
NR  ITA  ED35  LU  24  24  10  9  10  11  17 :
NR  ITA  ED35  LV  24  17  21  0  0  19  0  14
NR  ITA  ED35  MK  :  :  :  :  :  : : :
NR  ITA  ED35  MT  168  187  142  11  0  0  0 :
NR  ITA  ED35  NL  :  :  :  :  :  :  0 :
NR  ITA  ED35  NO  0  3  0  0  0  0  0 :
NR  ITA  ED35  PL  2324  2062  1732  1479  1233  1254  1248 :
NR  ITA  ED35  PT  0  0  0  0  0  0  0  0
NR  ITA  ED35  RO  3107  3318  3200  3378  3683  3323  3831  4352
NR  ITA  ED35  RS :  2301  2599  2517  2633  2706  2898 :
NR  ITA  ED35  SE  35  55  77  38  46  45  187 :
NR  ITA  ED35  SI  4315  4403  4947  5687  4643  5010  5033 :
NR  ITA  ED35  SK  933  901  894  1100  1039  1211  1485 :
NR  JPN  ED1  AT  0  0  0  0  0  0  0  0
NR  JPN  ED1  BE  0  0  0  0  0  0  0 :
NR  JPN  ED1  BE_FRA  :  :  :  :  :  :  : :
NR  JPN  ED1  BE_VLA  0  0  0  0  0  0  0 :
NR  JPN  ED1  BG  0  0  0  0  0  0  0 :
NR  JPN  ED1  CY  0  0  0  0  0  0  0 :
NR  JPN  ED1  CZ  0  0  0  0  0  0  0 :
NR  JPN  ED1  DE  0  0  0  0  0  0  0  0
NR  JPN  ED1  DK  :  :  :  : :  :  :  0
NR  JPN  ED1  EE  0  0  0  0  0  0  0 :
NR  JPN  ED1  EL  :  :  :  :  :  :  : :
NR  JPN  ED1  ES  11  12  16  18  13  20  18 :
NR  JPN  ED1  EU27_2020  170  96  136 : : : : :
NR  JPN  ED1  EU28 :  13331.8 : : : : : :
NR  JPN  ED1  FI  :  :  :  :  :  :  : :
NR  JPN  ED1  FR  95  0  0  0  :  :  : :
NR  JPN  ED1  HR  0  0  0  0  0  0  0  0
NR  JPN  ED1  HU  57  54  91  69  45  80  98  54
NR  JPN  ED1  IE  :  :  :  :  :  : :  0
NR  JPN  ED1  IS  0  0  0  0  0  0  0 :
NR  JPN  ED1  IT  0  0  0  0  0  0  0 :
NR  JPN  ED1  LI  0  0  0  0  0  0 : :
NR  JPN  ED1  LT  0  0  0  0  0  0  0 :
NR  JPN  ED1  LU  0  0  0  0  0  0  0 :
NR  JPN  ED1  LV  0  0  0  0  0  0  0  0
NR  JPN  ED1  MK  0  0  0  0  0  0  0 :
NR  JPN  ED1  MT  0  0  0  0  0  0  0 :
NR  JPN  ED1  NL  :  :  :  :  : :  0 :
NR  JPN  ED1  NO  0  0  0  0  0  0  0 :
NR  JPN  ED1  PL  0  0  0  :  :  :  : :
NR  JPN  ED1  PT  0  0  0  0  0  0  0  0
NR  JPN  ED1  RO  0  30  29  28  43  46  30  48
NR  JPN  ED1  RS :  0  0  0  0  0  0 :
NR  JPN  ED1  SE  7  0  0  4  0  0  4 :
NR  JPN  ED1  SI  0  0  0  0  0  0  0 :
NR  JPN  ED1  SK  0  0  0  0  0  0  0 :
NR  JPN  ED2  AT  0  0  0  0  0  0  0  0
NR  JPN  ED2  BE  0  0  0  0  0  0  0 :
NR  JPN  ED2  BE_FRA  :  :  :  :  :  :  : :
NR  JPN  ED2  BE_VLA  0  0  0  0  0  0  0 :
NR  JPN  ED2  BG  0  0  0  0  0  0  0 :
NR  JPN  ED2  CY  0  0  0  0  0  0  0 :
NR  JPN  ED2  CZ  7  6  10  0  0  0  0 :
NR  JPN  ED2  DE  0  0  0  0  0  0  0  0
NR  JPN  ED2  DK  :  :  :  : :  :  :  0
NR  JPN  ED2  EE  0  0  0  0  0  0  0 :
NR  JPN  ED2  EL  :  :  :  :  :  :  : :
NR  JPN  ED2  ES  11  9  6  0  3  2  5 :
NR  JPN  ED2  EU27_2020  787  836  716 : : : : :
NR  JPN  ED2  EU28 :  23557 : : : : : :
NR  JPN  ED2  FI  :  :  :  :  :  :  : :
NR  JPN  ED2  FR  488  502  331  207  87  91  101 :
NR  JPN  ED2  HR  0  0  0  0  0  0  0  0
NR  JPN  ED2  HU  67  80  109  91  81  91  78  72
NR  JPN  ED2  IE  112  114  206  121  126  54  43  0
NR  JPN  ED2  IS  0  0  0  0  0  0  0 :
NR  JPN  ED2  IT  0  30  0  0  0  0  0 :
NR  JPN  ED2  LI  0  0  0  0  0  0 : :
NR  JPN  ED2  LT  0  0  0  1  2  0  0 :
NR  JPN  ED2  LU  0  0  0  0  0  0  0 :
NR  JPN  ED2  LV  0  0  0  0  0  0  0  0
NR  JPN  ED2  MK  0  0  0  0  0  0  0 :
NR  JPN  ED2  MT  0  0  0  0  0  0  0 :
NR  JPN  ED2  NL  :  :  :  :  :  :  0 :
NR  JPN  ED2  NO  0  0  0  0  0  0  0 :
NR  JPN  ED2  PL  1  64  0  :  :  :  : :
NR  JPN  ED2  PT  0  0  0  0  0  0  0  0
NR  JPN  ED2  RO  80  28  50  46  70  74  79  78
NR  JPN  ED2  RS :  0  0  0  0  0  0 :
NR  JPN  ED2  SE  21  3  4  5  30  5  15 :
NR  JPN  ED2  SI  0  0  0  0  0  0  0 :
NR  JPN  ED2  SK  0  0  0  0  0  0  0 :
NR  JPN  ED3  AT  0  0  0  0  0  0  0  0
NR  JPN  ED3  BE  0  0  0  0  0  0  0 :
NR  JPN  ED3  BE_FRA  :  :  :  :  :  :  : :
NR  JPN  ED3  BE_VLA  0  0  0  0  0  0  0 :
NR  JPN  ED3  BG  0  0  0  0  0  0  0 :
NR  JPN  ED3  CY  0  0  0  0  0  0  0 :
NR  JPN  ED3  CZ  8  6  6  10  8  5  3 :
NR  JPN  ED3  DE  0  0  0  0  0  0  0  0
NR  JPN  ED3  DK  76  67  103  105  43  43  95  0
NR  JPN  ED3  EE  105  94  66  51  32  31  19 :
NR  JPN  ED3  EL  :  :  :  :  :  :  : :
NR  JPN  ED3  ES  0  0  0  0  0  0  1 :
NR  JPN  ED3  EU27_2020  6076  5803  5286 : : : : :
NR  JPN  ED3  EU28 :  8410.6 : : : : : :
NR  JPN  ED3  FI  :  :  :  :  :  :  : :
NR  JPN  ED3  FR  4447  4240  3965  3414  3113  3006  3020 :
NR  JPN  ED3  HR  0  0  0  0  0  0  0  0
NR  JPN  ED3  HU  297  215  141  156  160  158  169  177
NR  JPN  ED3  IE : : : : : :  2306  2056
NR  JPN  ED3  IS  98  59  56  65  75  67  65 :
NR  JPN  ED3  IT  190  264  181  120  133  0  0 :
NR  JPN  ED3  LI  0  0  0  0  0  0 : :
NR  JPN  ED3  LT  4  5  8  11  9  12  13 :
NR  JPN  ED3  LU  0  0  0  0  0  0  0 :
NR  JPN  ED3  LV  48  39  34  39  60  81  93  87
NR  JPN  ED3  MK  0  0  0  0  0  0  0 :
NR  JPN  ED3  MT  0  0  0  0  0  0  0 :
NR  JPN  ED3  NL  :  :  :  :  :  :  0 :
NR  JPN  ED3  NO  190  130  111  120  125  144  37 :
NR  JPN  ED3  PL  176  115  39  :  :  :  : :
NR  JPN  ED3  PT  0  0  0  0  0  0  0  0
NR  JPN  ED3  RO  275  261  243  236  211  186  413  225
NR  JPN  ED3  RS :  0  0  0  0  0 : :
NR  JPN  ED3  SE  450  497  500  525  542  520  785 :
NR  JPN  ED3  SI  0  0  0  0  0  0  0 :
NR  JPN  ED3  SK  0  0  0  0  0  0  0 :
NR  JPN  ED34  AT  0  0  0  0  0  0  0  0
NR  JPN  ED34  BE  0  0  0  0  0  0  0 :
NR  JPN  ED34  BE_FRA  :  :  :  :  :  :  : :
NR  JPN  ED34  BE_VLA  0  0  0  0  0  0  0 :
NR  JPN  ED34  BG  0  0  0  0  0  0  0 :
NR  JPN  ED34  CY  0  0  0  0  0  0  0 :
NR  JPN  ED34  CZ  8  6  6  10  8  5  3 :
NR  JPN  ED34  DE  0  0  0  0  0  0  0  0
NR  JPN  ED34  DK  76  67  103  105  43  43  95  0
NR  JPN  ED34  EE  105  94  66  51  32  31  19 :
NR  JPN  ED34  EL  :  :  :  :  :  :  : :
NR  JPN  ED34  ES  0  0  0  0  0  0  1 :
NR  JPN  ED34  EU27_2020  8168  8051  8138 : : : : :
NR  JPN  ED34  EU28  10006.1  10658.6  10739.2 : : : : :
NR  JPN  ED34  FI  :  :  :  :  :  :  : :
NR  JPN  ED34  FR  4446  4240  3965  3414  3113  3006  3019 :
NR  JPN  ED34  HR  0  0  0  0  0  0  0  0
NR  JPN  ED34  HU  200  158  121  156  160  158  169  177
NR  JPN  ED34  IE  2262  2366  2914  2606  2604  2151  2306  2022
NR  JPN  ED34  IS  93  59  55  63  71  58  62 :
NR  JPN  ED34  IT  143  234  157  94  93  0  0 :
NR  JPN  ED34  LI  0  0  0  0  0  0 : :
NR  JPN  ED34  LT  4  5  8  11  9  12  13 :
NR  JPN  ED34  LU  0  0  0  0  0  0  0 :
NR  JPN  ED34  LV  48  39  34  39  60  81  93  87
NR  JPN  ED34  MK  0  0  0  0  0  0 : :
NR  JPN  ED34  MT  0  0  0  0  0  0  0 :
NR  JPN  ED34  NL  :  :  :  :  :  :  0 :
NR  JPN  ED34  NO  188  128  110  119  122  138  37 :
NR  JPN  ED34  PL  176  115  39  :  :  :  : :
NR  JPN  ED34  PT  0  0  0  0  0  0  0  0
NR  JPN  ED34  RO  275  261  243  236  211  186  413  151
NR  JPN  ED34  RS :  0  0  0  0  0  0 :
NR  JPN  ED34  SE  425  466  482  499  509  497  621 :
NR  JPN  ED34  SI  0  0  0  0  0  0  0 :
NR  JPN  ED34  SK  0  0  0  0  0  0  0 :
NR  JPN  ED34  UK  1838.1  2607.6  2601.2  : : : : :
NR  JPN  ED35  AT  0  0  0  0  0  0  0  0
NR  JPN  ED35  BE  0  0  0  0  0  0  0 :
NR  JPN  ED35  BE_FRA  :  :  :  :  :  :  : :
NR  JPN  ED35  BE_VLA  0  0  0  0  0  0  0 :
NR  JPN  ED35  BG  0  0  0  0  0  0  0 :
NR  JPN  ED35  CY  0  0  0  0  0  0  0 :
NR  JPN  ED35  CZ  0  0  0  0  0  0  0 :
NR  JPN  ED35  DE  0  0  0  0  0  0  0  0
NR  JPN  ED35  DK  :  :  :  : :  :  :  0
NR  JPN  ED35  EE  0  0  0  0  0  0  0 :
NR  JPN  ED35  EL  :  :  :  :  :  :  : :
NR  JPN  ED35  ES  0  0  0  0  0  0  0 :
NR  JPN  ED35  EU27_2020  170  118  62 : : : : :
NR  JPN  ED35  FI  :  :  :  :  :  :  : :
NR  JPN  ED35  FR  1  0  0  0  0  0  1 :
NR  JPN  ED35  HR  0  0  0  0  0  0  0  0
NR  JPN  ED35  HU  97  57  20  0  0  0  0  0
NR  JPN  ED35  IE : : : : : :  :  34
NR  JPN  ED35  IS  5  0  1  2  4  9  3 :
NR  JPN  ED35  IT  47  30  24  26  40  0  0 :
NR  JPN  ED35  LI  0  :  :  :  :  : : :
NR  JPN  ED35  LT  0  0  0  0  0  0  0 :
NR  JPN  ED35  LU  0  0  0  0  0  0  0 :
NR  JPN  ED35  LV  0  0  0  0  0  0  0  0
NR  JPN  ED35  MK  0  0  0  0  0  0 : :
NR  JPN  ED35  MT  0  0  0  0  0  0  0 :
NR  JPN  ED35  NL  :  :  :  :  :  :  0 :
NR  JPN  ED35  NO  2  2  1  1  3  6  0 :
NR  JPN  ED35  PL  0  0  0  :  :  :  : :
NR  JPN  ED35  PT  0  0  0  0  0  0  0  0
NR  JPN  ED35  RO  0  0  0  0  0  0  0  74
NR  JPN  ED35  RS :  0  0  0  0  0  0 :
NR  JPN  ED35  SE  25  31  18  26  33  23  164 :
NR  JPN  ED35  SI  0  0  0  0  0  0  0 :
NR  JPN  ED35  SK  0  0  0  0  0  0  0 :
NR  LAV  ED1  AT  0  0  0  0  0  0  0  0
NR  LAV  ED1  BE  0  0  0  0  0  0  0 :
NR  LAV  ED1  BE_FRA  :  :  :  :  :  :  : :
NR  LAV  ED1  BE_VLA  0  0  0  0  0  0  0 :
NR  LAV  ED1  BG  0  0  0  0  0  0  0 :
NR  LAV  ED1  CY  0  0  0  0  0  0  0 :
NR  LAV  ED1  CZ  0  0  0  0  0  0  0 :
NR  LAV  ED1  DE  0  0  0  0  0  0  0  0
NR  LAV  ED1  DK  :  :  :  : :  :  :  0
NR  LAV  ED1  EE  0  0  0  0  0  0  0 :
NR  LAV  ED1  EL  :  :  :  :  :  :  : :
NR  LAV  ED1  ES  0  0  0  0  0  0  0 :
NR  LAV  ED1  EU27_2020  0  0  1 : : : : :
NR  LAV  ED1  EU28 :  0 : : : : : :
NR  LAV  ED1  FI  :  :  :  :  :  :  : :
NR  LAV  ED1  FR  0  0  0  :  :  :  : :
NR  LAV  ED1  HR  0  0  0  0  0  0  0  0
NR  LAV  ED1  HU  0  0  0  0  0  0  0  0
NR  LAV  ED1  IE  :  :  :  :  :  : :  0
NR  LAV  ED1  IS  0  0  0  0  0  0  0 :
NR  LAV  ED1  IT  0  0  0  0  0  0  0 :
NR  LAV  ED1  LI  0  0  0  0  0  0 : :
NR  LAV  ED1  LT  0  0  0  0  0  0  0 :
NR  LAV  ED1  LU  0  0  0  0  0  0  0 :
NR  LAV  ED1  LV  :  :  :  0  0  0  0  0
NR  LAV  ED1  MK  0  0  0  0  0  0  0 :
NR  LAV  ED1  MT  0  0  0  0  0  0  0 :
NR  LAV  ED1  NL  :  :  :  :  : :  0 :
NR  LAV  ED1  NO  0  0  0  0  0  0  0 :
NR  LAV  ED1  PL  0  0  0  :  :  :  : :
NR  LAV  ED1  PT  0  0  0  0  0  0  0  0
NR  LAV  ED1  RO  0  0  0  0  0  0  0  0
NR  LAV  ED1  RS :  0  0  0  0  0  0 :
NR  LAV  ED1  SE  0  0  1  0  0  0  0 :
NR  LAV  ED1  SI  0  0  0  0  0  0  0 :
NR  LAV  ED1  SK  0  0  0  0  0  0  0 :
NR  LAV  ED2  AT  0  0  0  0  0  0  0  0
NR  LAV  ED2  BE  0  0  0  0  0  0  0 :
NR  LAV  ED2  BE_FRA  :  :  :  :  :  :  : :
NR  LAV  ED2  BE_VLA  0  0  0  0  0  0  0 :
NR  LAV  ED2  BG  0  0  0  0  0  0  0 :
NR  LAV  ED2  CY  0  0  0  0  0  0  0 :
NR  LAV  ED2  CZ  0  0  0  0  0  0  0 :
NR  LAV  ED2  DE  0  0  0  0  0  0  0  0
NR  LAV  ED2  DK  :  :  :  : :  :  :  0
NR  LAV  ED2  EE  0  0  0  0  0  0  0 :
NR  LAV  ED2  EL  :  :  :  :  :  :  : :
NR  LAV  ED2  ES  0  0  0  0  0  0  0 :
NR  LAV  ED2  EU27_2020  0  0  0 : : : : :
NR  LAV  ED2  EU28 :  0 : : : : : :
NR  LAV  ED2  FI  :  :  :  :  :  :  : :
NR  LAV  ED2  FR  0  0  0  :  :  :  : :
NR  LAV  ED2  HR  0  0  0  0  0  0  0  0
NR  LAV  ED2  HU  0  0  0  0  0  0  0  0
NR  LAV  ED2  IE  0  0  0  0  0  0  0  0
NR  LAV  ED2  IS  0  0  0  0  0  0  0 :
NR  LAV  ED2  IT  0  0  0  0  0  0  0 :
NR  LAV  ED2  LI  0  0  0  0  0  0 : :
NR  LAV  ED2  LT  0  0  0  0  0  0  0 :
NR  LAV  ED2  LU  0  0  0  0  0  0  0 :
NR  LAV  ED2  LV  :  :  :  0  0  0  0  0
NR  LAV  ED2  MK  0  0  0  0  0  0  0 :
NR  LAV  ED2  MT  0  0  0  0  0  0  0 :
NR  LAV  ED2  NL  :  :  :  :  :  :  0 :
NR  LAV  ED2  NO  0  0  0  0  0  0  0 :
NR  LAV  ED2  PL  0  0  0  :  :  :  : :
NR  LAV  ED2  PT  0  0  0  0  0  0  0  0
NR  LAV  ED2  RO  0  0  0  0  0  0  0  0
NR  LAV  ED2  RS :  0  0  0  0  0  0 :
NR  LAV  ED2  SE  0  0  0  0  0  0  0 :
NR  LAV  ED2  SI  0  0  0  0  0  0  0 :
NR  LAV  ED2  SK  0  0  0  0  0  0  0 :
NR  LAV  ED3  AT  0  0  0  0  0  0  0  0
NR  LAV  ED3  BE  0  0  0  0  0  0  0 :
NR  LAV  ED3  BE_FRA  :  :  :  :  :  :  : :
NR  LAV  ED3  BE_VLA  0  0  0  0  0  0  0 :
NR  LAV  ED3  BG  0  0  0  0  0  0  0 :
NR  LAV  ED3  CY  0  0  0  0  0  0  0 :
NR  LAV  ED3  CZ  0  0  0  0  0  0  0 :
NR  LAV  ED3  DE  0  0  0  0  0  0  0  0
NR  LAV  ED3  DK  :  :  :  : :  :  :  0
NR  LAV  ED3  EE  0  0  0  0  0  0  0 :
NR  LAV  ED3  EL  :  :  :  :  :  :  : :
NR  LAV  ED3  ES  0  0  0  0  0  0  0 :
NR  LAV  ED3  EU27_2020  0  0  0 : : : : :
NR  LAV  ED3  EU28 :  0 : : : : : :
NR  LAV  ED3  FI  :  :  :  :  :  :  : :
NR  LAV  ED3  FR  0  0  0  :  :  :  : :
NR  LAV  ED3  HR  0  0  0  0  0  0  0  0
NR  LAV  ED3  HU  0  0  0  0  0  0  0  0
NR  LAV  ED3  IE : : : : : :  6  13
NR  LAV  ED3  IS  0  0  0  0  0  0  0 :
NR  LAV  ED3  IT  0  0  0  0  0  0  0 :
NR  LAV  ED3  LI  0  0  0  0  0  0 : :
NR  LAV  ED3  LT  0  0  0  0  0  0  0 :
NR  LAV  ED3  LU  0  0  0  0  0  0  0 :
NR  LAV  ED3  LV  :  :  :  0  0  0  0  0
NR  LAV  ED3  MK  0  0  0  0  0  0  0 :
NR  LAV  ED3  MT  0  0  0  0  0  0  0 :
NR  LAV  ED3  NL  :  :  :  :  :  :  0 :
NR  LAV  ED3  NO  2  0  0  0  0  0  0 :
NR  LAV  ED3  PL  0  0  0  :  :  :  : :
NR  LAV  ED3  PT  0  0  0  0  0  0  0  0
NR  LAV  ED3  RO  0  0  0  0  0  0  0  0
NR  LAV  ED3  RS :  0  0  0  0  0 : :
NR  LAV  ED3  SE  0  0  0  0  0  0  0 :
NR  LAV  ED3  SI  0  0  0  0  0  0  0 :
NR  LAV  ED3  SK  0  0  0  0  0  0  0 :
NR  LAV  ED34  AT  0  0  0  0  0  0  0  0
NR  LAV  ED34  BE  0  0  0  0  0  0  0 :
NR  LAV  ED34  BE_FRA  :  :  :  :  :  :  : :
NR  LAV  ED34  BE_VLA  0  0  0  0  0  0  0 :
NR  LAV  ED34  BG  0  0  0  0  0  0  0 :
NR  LAV  ED34  CY  0  0  0  0  0  0  0 :
NR  LAV  ED34  CZ  0  0  0  0  0  0  0 :
NR  LAV  ED34  DE  0  0  0  0  0  0  0  0
NR  LAV  ED34  DK  :  :  :  : :  :  :  0
NR  LAV  ED34  EE  0  0  0  0  0  0  0 :
NR  LAV  ED34  EL  :  :  :  :  :  :  : :
NR  LAV  ED34  ES  0  0  0  0  0  0  0 :
NR  LAV  ED34  EU27_2020  11  7  8 : : : : :
NR  LAV  ED34  EU28  11  7  8 : : : : :
NR  LAV  ED34  FI  :  :  :  :  :  :  : :
NR  LAV  ED34  FR  0  0  0  :  :  :  : :
NR  LAV  ED34  HR  0  0  0  0  0  0  0  0
NR  LAV  ED34  HU  0  0  0  0  0  0  0  0
NR  LAV  ED34  IE  11  7  8  10  8  10  6  9
NR  LAV  ED34  IS  0  0  0  0  0  0  0 :
NR  LAV  ED34  IT  0  0  0  0  0  0  0 :
NR  LAV  ED34  LI  0  0  0  0  0  0 : :
NR  LAV  ED34  LT  0  0  0  0  0  0  0 :
NR  LAV  ED34  LU  0  0  0  0  0  0  0 :
NR  LAV  ED34  LV  :  :  :  0  0  0  0  0
NR  LAV  ED34  MK  0  0  0  0  0  0 : :
NR  LAV  ED34  MT  0  0  0  0  0  0  0 :
NR  LAV  ED34  NL  :  :  :  :  :  :  0 :
NR  LAV  ED34  NO  2  0  0  0  0  0  0 :
NR  LAV  ED34  PL  0  0  0  :  :  :  : :
NR  LAV  ED34  PT  0  0  0  0  0  0  0  0
NR  LAV  ED34  RO  0  0  0  0  0  0  0  0
NR  LAV  ED34  RS :  0  0  0  0  0  0 :
NR  LAV  ED34  SE  0  0  0  0  0  0  0 :
NR  LAV  ED34  SI  0  0  0  0  0  0  0 :
NR  LAV  ED34  SK  0  0  0  0  0  0  0 :
NR  LAV  ED34  UK  0  0  0  0 : : : :
NR  LAV  ED35  AT  0  0  0  0  0  0  0  0
NR  LAV  ED35  BE  0  0  0  0  0  0  0 :
NR  LAV  ED35  BE_FRA  :  :  :  :  :  :  : :
NR  LAV  ED35  BE_VLA  0  0  0  0  0  0  0 :
NR  LAV  ED35  BG  0  0  0  0  0  0  0 :
NR  LAV  ED35  CY  0  0  0  0  0  0  0 :
NR  LAV  ED35  CZ  0  0  0  0  0  0  0 :
NR  LAV  ED35  DE  0  0  0  0  0  0  0  0
NR  LAV  ED35  DK  :  :  :  : :  :  :  0
NR  LAV  ED35  EE  0  0  0  0  0  0  0 :
NR  LAV  ED35  EL  :  :  :  :  :  :  : :
NR  LAV  ED35  ES  0  0  0  0  0  0  0 :
NR  LAV  ED35  EU27_2020  0  0  0 : : : : :
NR  LAV  ED35  FI  :  :  :  :  :  :  : :
NR  LAV  ED35  FR  0  0  0  :  :  :  : :
NR  LAV  ED35  HR  0  0  0  0  0  0  0  0
NR  LAV  ED35  HU  0  0  0  0  0  0  0  0
NR  LAV  ED35  IE : : : : : :  :  4
NR  LAV  ED35  IS  0  0  0  0  0  0  0 :
NR  LAV  ED35  IT  0  0  0  0  0  0  0 :
NR  LAV  ED35  LI  0  :  :  :  :  : : :
NR  LAV  ED35  LT  0  0  0  0  0  0  0 :
NR  LAV  ED35  LU  0  0  0  0  0  0  0 :
NR  LAV  ED35  LV  :  :  :  0  0  0  0  0
NR  LAV  ED35  MK  0  0  0  0  0  0 : :
NR  LAV  ED35  MT  0  0  0  0  0  0  0 :
NR  LAV  ED35  NL  :  :  :  :  :  :  0 :
NR  LAV  ED35  NO  0  0  0  0  0  0  0 :
NR  LAV  ED35  PL  0  0  0  :  :  :  : :
NR  LAV  ED35  PT  0  0  0  0  0  0  0  0
NR  LAV  ED35  RO  0  0  0  0  0  0  0  0
NR  LAV  ED35  RS :  0  0  0  0  0  0 :
NR  LAV  ED35  SE  0  0  0  0  0  0  0 :
NR  LAV  ED35  SI  0  0  0  0  0  0  0 :
NR  LAV  ED35  SK  0  0  0  0  0  0  0 :
NR  LIT  ED1  AT  0  0  0  0  0  0  0  0
NR  LIT  ED1  BE  0  0  0  0  0  0  0 :
NR  LIT  ED1  BE_FRA  :  :  :  :  :  :  : :
NR  LIT  ED1  BE_VLA  0  0  0  0  0  0  0 :
NR  LIT  ED1  BG  0  0  0  0  0  0  0 :
NR  LIT  ED1  CY  0  0  0  0  0  0  0 :
NR  LIT  ED1  CZ  0  0  0  0  0  0  0 :
NR  LIT  ED1  DE  0  0  0  0  0  0  0  0
NR  LIT  ED1  DK  :  :  :  : :  :  :  0
NR  LIT  ED1  EE  0  0  0  0  0  0  0 :
NR  LIT  ED1  EL  :  :  :  :  :  :  : :
NR  LIT  ED1  ES  0  0  0  0  0  0  0 :
NR  LIT  ED1  EU27_2020  224  225  254 : : : : :
NR  LIT  ED1  EU28 :  225 : : : : : :
NR  LIT  ED1  FI  :  :  :  :  :  :  : :
NR  LIT  ED1  FR  0  0  0  :  :  :  : :
NR  LIT  ED1  HR  0  0  0  0  0  0  0  0
NR  LIT  ED1  HU  0  0  0  0  0  0  0  0
NR  LIT  ED1  IE  :  :  :  :  :  : :  0
NR  LIT  ED1  IS  0  0  0  0  0  0  0 :
NR  LIT  ED1  IT  0  0  0  0  0  0  0 :
NR  LIT  ED1  LI  0  0  0  0  0  0 : :
NR  LIT  ED1  LT  0  0  0  0  0  0  0 :
NR  LIT  ED1  LU  0  0  0  0  0  0  0 :
NR  LIT  ED1  LV  224  225  254  248  251  261  260  244
NR  LIT  ED1  MK  0  0  0  0  0  0  0 :
NR  LIT  ED1  MT  0  0  0  0  0  0  0 :
NR  LIT  ED1  NL  :  :  :  :  : :  0 :
NR  LIT  ED1  NO  0  0  0  0  0  0  0 :
NR  LIT  ED1  PL  0  0  0  :  :  :  : :
NR  LIT  ED1  PT  0  0  0  0  0  0  0  0
NR  LIT  ED1  RO  0  0  0  0  0  0  0  0
NR  LIT  ED1  RS :  0  0  0  0  0  0 :
NR  LIT  ED1  SE  0  0  0  0  0  0  0 :
NR  LIT  ED1  SI  0  0  0  0  0  0  0 :
NR  LIT  ED1  SK  0  0  0  0  0  0  0 :
NR  LIT  ED2  AT  0  0  0  0  0  0  0  0
NR  LIT  ED2  BE  0  0  0  0  0  0  0 :
NR  LIT  ED2  BE_FRA  :  :  :  :  :  :  : :
NR  LIT  ED2  BE_VLA  0  0  0  0  0  0  0 :
NR  LIT  ED2  BG  0  0  0  0  0  0  0 :
NR  LIT  ED2  CY  0  0  0  0  0  0  0 :
NR  LIT  ED2  CZ  0  0  0  0  0  0  0 :
NR  LIT  ED2  DE  0  0  0  0  0  0  0  0
NR  LIT  ED2  DK  :  :  :  : :  :  :  0
NR  LIT  ED2  EE  0  0  0  0  0  0  0 :
NR  LIT  ED2  EL  :  :  :  :  :  :  : :
NR  LIT  ED2  ES  0  0  0  0  0  0  0 :
NR  LIT  ED2  EU27_2020  112  101  114 : : : : :
NR  LIT  ED2  EU28 :  101 : : : : : :
NR  LIT  ED2  FI  :  :  :  :  :  :  : :
NR  LIT  ED2  FR  0  0  0  :  :  :  : :
NR  LIT  ED2  HR  0  0  0  0  0  0  0  0
NR  LIT  ED2  HU  0  0  0  0  0  0  0  0
NR  LIT  ED2  IE  0  0  0  0  0  0  0  0
NR  LIT  ED2  IS  0  0  0  0  0  0  0 :
NR  LIT  ED2  IT  0  0  0  0  0  0  0 :
NR  LIT  ED2  LI  0  0  0  0  0  0 : :
NR  LIT  ED2  LT  0  0  0  0  0  0  0 :
NR  LIT  ED2  LU  0  0  0  0  0  0  0 :
NR  LIT  ED2  LV  112  101  83  86  87  79  87  80
NR  LIT  ED2  MK  0  0  0  0  0  0  0 :
NR  LIT  ED2  MT  0  0  0  0  0  0  0 :
NR  LIT  ED2  NL  :  :  :  :  :  :  0 :
NR  LIT  ED2  NO  0  0  0  0  0  0  0 :
NR  LIT  ED2  PL  0  0  31  :  :  :  : :
